四川联通,#genre#
四川卫视,http://218.24.193.146:808/rtp/232.0.0.185:1234
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://110.7.131.193:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226338/index.m3u8
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043
四川卫视,http://113.25.252.226:9901/tsfile/live/0123_1.m3u8
四川卫视,http://101.66.199.246:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
四川卫视,http://110.7.131.79:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://api2.52tb.xyz/info?id=39&token=20230218qkyjia
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111
四川卫视,http://api3.52tb.xyz/info?id=39&token=20230226bgyszp
四川卫视,http://116.117.105.236:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.117.105.96:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.7.131.40:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.7.131.231:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.117.104.248:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.117.104.34:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.7.131.129:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.117.106.117:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.138.128.226:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.7.131.4:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.2.190.206:4000/udp/239.253.92.16:6043
四川卫视,http://113.57.20.158:9901/tsfile/live/1043_1.m3u8
四川卫视,http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.13.14.6:60050/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://101.66.199.6:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://wouu.net:9977/udp/239.93.1.188:5140
四川卫视,http://42.48.105.224:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.91.124.224:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.209.125.254:352/tsfile/live/0123_1.m3u8?ace
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
四川卫视,http://123.132.233.194:352/tsfile/live/0123_1.m3u8
四川卫视,http://118.122.189.74:9901/tsfile/live/0123_1.m3u8
四川卫视,http://222.219.183.103:8089/hls/37/index.m3u8
四川卫视,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8
四川卫视,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7794&tk=e503191f8e20
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3770&tk=e503191f8e20
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7717&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1497&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9289&tk=e503191f8e20
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7570&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8737&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2164&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6303&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7091&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9270&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8548&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3558&tk=aa0698566417
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4339&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0402&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2855&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4472&tk=e640d0a1bf70
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0178&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1814&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5188&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0366&tk=e503191f8e20
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1484&tk=e503191f8e20
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5400&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9133&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5327&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8662&tk=b53028476470
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1811&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7061&tk=aa0698566417
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-1.ctv
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0172&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4834&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8815&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8949&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4068&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4290&tk=b53028476470
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4733&tk=e640d0a1bf70
四川卫视,http://119.36.148.115:59901/tsfile/live/0123_1.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-7.ctv
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-2.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-6.ctv
四川卫视,http://123.138.22.30:9901/tsfile/live/0123_1.m3u8
四川卫视,http://221.226.4.10:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,https://www.yangshipin.cn/tv/home?pid=600002516
四川卫视,http://60.7.56.33:4000/udp/239.253.92.16:6043
四川卫视,http://116.117.105.71:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.7.131.146:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.19.38.162:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,https://7612-5516-affc-d88b.kylintv.tv/live/tvs_iphone.m3u8
大湾区卫视,http://173.208.234.146/live/nfws.m3u8
大湾区卫视,http://74.91.26.218:82/live/nfws.m3u8
大湾区卫视,http://204.12.221.218:8181/3m1080p/nfws.m3u8
大湾区卫视,http://fn.gcl.de5.net:5908/gsh950428/608917627
大湾区卫视,http://2280.eu.org:1234/608917627
大湾区卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=202609170403076185e303f57d4daab1e853342b7d5593&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20260917040307&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=171.8.79.254&SecurityKey=20260917040307&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=ZQ-A1-9.9.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f4db2ac76be19637f1dca6ed2e59e07c
大湾区卫视,http://110.154.192.86:7788/608917627
大湾区卫视,http://36.104.221.118:7788/608917627
大湾区卫视,http://42.94.210.135:7788/608917627
大湾区卫视,http://116.52.173.223:1234/608917627
大湾区卫视,http://27.12.12.57:1234/608917627
大湾区卫视,http://182.61.15.229:80/608917627
大湾区卫视,http://115.190.247.176:1111/608917627
大湾区卫视,http://123.113.205.253:3000/608917627
大湾区卫视,http://47.104.178.59:3566/608917627
大湾区卫视,http://106.52.240.203:1234/608917627
大湾区卫视,http://113.98.11.46:3000/608917627
大湾区卫视,http://116.147.106.100:7788/608917627
大湾区卫视,http://120.4.118.150:1234/608917627
大湾区卫视,http://124.162.68.25:1234/608917627
大湾区卫视,http://183.157.235.108:1234/608917627
大湾区卫视,http://jxj.zhgdyun.com:1234/608917627
大湾区卫视,http://223.241.233.130:7788/608917627
大湾区卫视,http://180.154.35.243:12345/608917627
大湾区卫视,http://112.26.106.165:7788/608917627
大湾区卫视,http://124.221.146.169:7001/608917627
大湾区卫视,http://180.137.128.193:1234/608917627
大湾区卫视,http://211.154.19.102:6666/608917627
大湾区卫视,http://120.26.38.71/608917627
大湾区卫视,http://27.11.209.151:3000/608917627
大湾区卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1
大湾区卫视,http://112.92.129.95:9898/hls/8/index.m3u8
大湾区卫视,http://www.ikerobot.com:1234/608917627
大湾区卫视,http://119.233.255.62:1234/608917627
大湾区卫视,http://45.78.61.93:1234/608917627
大湾区卫视,http://120.48.113.49:6006/608917627
大湾区卫视,http://222.213.105.65:7788/608917627
大湾区卫视,http://mg.cttv.vip/608917627
大湾区卫视,http://103.236.77.86:29824/608917627
大湾区卫视,http://47.119.24.76:59093/608917627
大湾区卫视,http://t.061899.xyz/tl/tl.php?id=dwqws
大湾区卫视,http://ali.hlspull.yximgs.com/live/b027460e580a463cb7e44eebexcvhnddggdfsdg.flv
大湾区卫视,http://39.135.133.153/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
大湾区卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=20260917080307b199678bd00c4f619136a70b82ae7091&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20260917080307&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=171.8.79.254&SecurityKey=20260917080307&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=ZQ-A1-9.9.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b0579e1c34877cbd1e693cb9f2bb65c2
大湾区卫视,http://101.35.240.114:88/live.php?id=大湾区卫视
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.153:11111
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5406&tk=23a9aca1f79f
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2828&tk=e503191f8e20
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6943&tk=b53028476470
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3172&tk=a0c4f6cfaba3
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3118&tk=a0c4f6cfaba3
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6696&tk=b53028476470
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1830&tk=f6cc1e0a0e1a
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4268&tk=2aca1ad9a849
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4621&tk=a0c4f6cfaba3
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6037&tk=e640d0a1bf70
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4407&tk=e640d0a1bf70
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7421&tk=a0c4f6cfaba3
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0485&tk=f6cc1e0a0e1a
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6263&tk=e503191f8e20
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=2aca1ad9a849
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1733&tk=e640d0a1bf70
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc
大湾区卫视,http://36.105.100.208:35455/itv/1000000002000011619.m3u8?cdn=ystenlive
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=913ec7608066b2e139e10a729ed6e0b277096bf7d1577f04dec2f036a15f6db88631747d218643efc7515ff520286e2a56bc4f2231e6d692da49f8d555d3291bbba71e8f2993d5487b41afa6bf
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8
天津卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
天津卫视,https://itv.1920.qzz.io/api/ysp.php?id=tjws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
天津卫视,http://112.132.10.54:9901/tsfile/live/1017_8.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.128.243.121:9905/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.95.198.3:8000/hls/26/index.m3u8
天津卫视,http://60.10.139.113:8801/hls/23/index.m3u8
天津卫视,http://118.193.115.2:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://123.113.101.206:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://223.14.160.144:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://139.227.221.119:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://shlt.sohu.blog:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://122.228.104.230:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://60.187.246.177:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://223.75.149.129:9906/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://kkk.888.3116598.xyz/api.php?n=Bpjt&id=7AT8aS&tk=GMIohWv7E7NV
天津卫视,http://60.174.40.117:85/tsfile/live/1027_1.m3u8?key=txiptv
天津卫视,http://221.226.4.10:85/tsfile/live/1014_1.m3u8?key=txiptv
天津卫视,http://111.59.24.227:8181/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://36.136.38.87:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://120.198.95.220:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1
天津卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=c6908e83b743c16f66ce15e3980dad
天津卫视,http://112.92.129.95:9898/hls/43/index.m3u8
天津卫视,http://183.129.255.66:8480/hls/42/index.m3u8
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,http://39.135.135.14/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://home.wwang.pw:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://genglei.8866.org:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://101.35.240.114:88/live.php?id=天津卫视
天津卫视,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
天津卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.180:9068
天津卫视,http://113.57.111.4:1111/tsfile/live/1024_1.m3u8
天津卫视,http://110.80.17.38:9901/tsfile/live/0135_1.m3u8
天津卫视,http://61.138.128.226:19901/tsfile/live/0135_1.m3u8
天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8
天津卫视,http://58.220.219.14:9901/tsfile/live/0135_1.m3u8
天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8
天津卫视,http://111.14.181.15:9901/tsfile/live/0135_1.m3u8
天津卫视,http://121.33.239.242:9901/tsfile/live/0135_1.m3u8
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
天津卫视,http://123.163.114.241:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://114.252.238.87:8000/udp/239.3.1.141:1234
天津卫视,http://115.60.241.249:2000/rtp/225.1.4.86:1115
天津卫视,http://58.243.224.244:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://125.89.163.44:8888/udp/239.77.1.141:5146
天津卫视,http://110.81.206.138:49231/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://58.243.224.242:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://60.214.104.110:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.25.252.226:9901/tsfile/live/0135_1.m3u8
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8
天津卫视,http://221.226.4.10:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://120.234.5.29:6000/udp/239.20.0.171:2140
天津卫视,http://218.29.168.146:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://119.32.12.32:2901/udp/224.1.100.62:11111
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://125.82.168.238:8888/rtp/235.254.198.22:1364
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
天津卫视,http://125.82.168.238:8888/rtp/235.254.198.67:1544
天津卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_TIANJIN-HD-265-8M
天津卫视,http://125.82.171.210:8888/rtp/235.254.198.22:1364
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
天津卫视,http://125.82.171.210:8888/rtp/235.254.198.67:1544
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.62:11111
天津卫视,http://119.32.12.17:2901/udp/224.1.100.62:11111
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://60.223.224.176:8888/newlive/live/hls/42/live.m3u8?
天津卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8
天津卫视,http://218.58.136.82:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.2.190.206:4000/udp/239.253.92.91:8021
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021
天津卫视,http://110.7.131.4:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.7.56.33:4000/udp/239.253.92.91:8021
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8
天津卫视,http://110.7.131.193:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8
天津卫视,http://116.117.105.236:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.117.105.96:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.3.134.56:9901/tsfile/live/0135_1.m3u8?key=tvbox6_com&playlive=1&authid=0
天津卫视,http://110.7.131.129:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://api2.52tb.xyz/info?id=26&token=20230218zdxlqr
天津卫视,http://api3.52tb.xyz/info?id=26&token=20230402fxrjwi
天津卫视,http://58.17.116.69:9903/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.117.106.117:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.7.131.146:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://101.66.199.246:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://116.117.104.248:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.138.128.226:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://116.117.105.71:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.7.131.40:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.24.193.146:808/rtp/232.0.0.125:1234
天津卫视,http://123.130.84.106:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://www.xzbn.site:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://182.91.124.224:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://110.7.131.79:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.7.131.231:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.117.106.103:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.173.108.238:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.91.124.60:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://60.209.125.254:352/tsfile/live/0135_1.m3u8?ace
天津卫视,http://183.131.246.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.13.14.6:60050/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://58.210.168.86:10800/newlive/live/hls/33/live.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-gao-qing-1.ctv
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
天津卫视,http://42.48.105.224:9002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://wouu.net:9977/udp/239.93.0.167:5140
天津卫视,http://221.2.148.205:8154/tsfile/live/0135_1.m3u8
天津卫视,http://lt.hxtre.com:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://221.2.148.205:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6861&tk=a0c4f6cfaba3
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4934&tk=f6cc1e0a0e1a
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7765&tk=b53028476470
